Timestamp,accel radians per second per second,predicted accel radians per second per second,velocity radians per second,applied_voltage volts,residual radians per second per second,raw velocity radians per second
18.676000,0.833334,3.954215,45.130820,12.262000,-3.120881,45.207486
18.684000,0.497174,4.142541,45.121154,12.262000,-3.645367,45.207486
18.692000,0.292553,3.123587,45.153228,12.257000,-2.831034,44.879895
18.700000,-0.541677,2.855268,45.150820,12.253000,-3.396945,45.207486
18.707000,-0.905973,3.885968,45.114098,12.257000,-4.791941,44.879895
18.715000,-0.650647,4.566733,45.099382,12.262000,-5.217381,44.879895
18.722000,-0.879927,4.350740,45.110468,12.262000,-5.230666,45.207486
18.733000,-0.528251,4.291877,45.093265,12.257000,-4.820129,45.207486
18.740000,0.319452,5.185602,45.067618,12.262000,-4.866150,45.207486
18.748000,1.152429,4.960150,45.058965,12.257000,-3.807721,45.207486
18.755000,1.332300,4.525386,45.081280,12.257000,-3.193086,45.207486
18.763000,1.570881,3.980380,45.109253,12.257000,-2.409499,45.207486
18.773000,1.787434,3.260535,45.146199,12.257000,-1.473101,44.879895
18.780000,1.433974,3.155090,45.151611,12.257000,-1.721116,44.879895
18.787000,1.557390,2.614105,45.179378,12.257000,-1.056715,45.207486
18.794000,0.574058,2.229801,45.199102,12.257000,-1.655743,45.207486
18.803000,-1.084367,1.859181,45.218125,12.257000,-2.943549,44.879895
18.812000,-2.201038,1.884700,45.237040,12.262000,-4.085739,45.207486
18.819000,-2.355844,1.457422,45.222566,12.253000,-3.813266,45.535076
18.826000,-1.835241,2.097440,45.189716,12.253000,-3.932681,45.535076
18.833000,-1.350098,2.624992,45.162639,12.253000,-3.975090,45.207486
18.840000,-0.877853,4.055522,45.141800,12.266000,-4.933375,45.207486
18.848000,-0.452045,4.354224,45.126469,12.266000,-4.806268,45.207486
18.855000,0.339287,5.410422,45.056079,12.262000,-5.071136,45.207486
18.862000,-0.214637,5.694526,45.041497,12.262000,-5.909163,45.207486
18.870000,-0.096400,5.575961,45.047583,12.262000,-5.672362,44.879895
18.878000,-0.406332,5.128591,45.070544,12.262000,-5.534923,44.552305
18.885000,-1.037666,5.715371,45.040427,12.262000,-6.753036,44.552305
18.893000,-0.852543,5.888013,45.031566,12.262000,-6.740556,44.879895
18.900000,-0.047411,6.059543,45.055122,12.270000,-6.106954,45.207486
18.908000,0.956599,4.764441,45.089235,12.262000,-3.807842,45.207486
18.917000,1.316694,3.883439,45.114228,12.257000,-2.566745,45.207486
18.927000,1.621580,2.615295,45.146957,12.249000,-0.993715,45.207486
18.935000,1.898132,2.988396,45.180392,12.262000,-1.090263,45.862666
18.943000,2.179357,2.252839,45.218145,12.262000,-0.073483,45.207486
18.954000,2.180816,1.290656,45.267530,12.262000,0.890159,45.207486
18.961000,1.967814,0.251100,45.284481,12.253000,1.716714,44.879895
18.969000,1.063415,0.845167,45.270170,12.257000,0.218248,45.207486
18.977000,0.081843,2.522401,45.236669,12.270000,-2.440558,45.207486
18.988000,-0.420206,2.432451,45.208926,12.262000,-2.852656,45.207486
18.995000,-0.464420,2.235808,45.198794,12.257000,-2.700228,45.207486
19.003000,-1.636741,1.818252,45.220226,12.257000,-3.454994,45.207486
19.012000,-1.541353,3.191567,45.186143,12.266000,-4.732920,45.207486
19.021000,-1.386737,3.834735,45.153132,12.266000,-5.221472,45.207486
19.029000,-0.383771,2.861361,45.186912,12.262000,-3.245133,45.207486
19.038000,0.443445,1.510485,45.167258,12.240000,-1.067040,45.207486
19.045000,0.517030,3.077240,45.175832,12.262000,-2.560210,45.207486
19.052000,1.344010,4.082450,45.124238,12.262000,-2.738440,45.207486
19.059000,2.320921,3.981327,45.109204,12.257000,-1.660406,45.207486
19.066000,1.990230,3.693595,45.144197,12.262000,-1.703365,45.207486
19.074000,1.776734,2.479991,45.186261,12.257000,-0.703257,45.207486
19.081000,1.072717,1.467243,45.238241,12.257000,-0.394527,44.552305
19.089000,1.008864,1.063767,45.258950,12.257000,-0.054902,45.207486
19.098000,0.418766,0.322693,45.296986,12.257000,0.096073,45.207486
19.105000,0.451652,0.932478,45.302093,12.266000,-0.480827,45.207486
19.113000,0.405936,0.840256,45.306826,12.266000,-0.434320,45.535076
19.120000,0.406684,0.114221,45.307686,12.257000,0.292463,45.207486
19.128000,0.332807,0.099980,45.308417,12.257000,0.232827,45.862666
19.137000,0.198491,0.505293,45.307839,12.262000,-0.306802,45.862666
19.144000,0.204147,0.136029,45.306567,12.257000,0.068118,45.207486
19.155000,-0.513834,-0.190740,45.323339,12.257000,-0.323094,45.207486
19.163000,-0.977050,0.120518,45.327588,12.262000,-1.097569,44.879895
19.171000,-2.597134,0.909267,45.266880,12.257000,-3.506401,45.207486
19.179000,-3.087717,2.022715,45.229956,12.262000,-5.110432,44.879895
19.188000,-3.550742,2.948591,45.182435,12.262000,-6.499333,45.207486
19.196000,-3.504841,4.359093,45.110039,12.262000,-7.863935,45.207486
19.205000,-2.845661,5.537409,45.065741,12.266000,-8.383070,45.207486
19.213000,-2.815409,6.607305,45.010828,12.266000,-9.422714,45.207486
19.222000,-1.495870,5.888579,45.011313,12.257000,-7.384448,45.207486
19.230000,-0.123607,5.305466,45.041241,12.257000,-5.429073,45.207486
19.241000,0.333744,5.276508,45.042728,12.257000,-4.942764,44.879895
19.249000,0.163536,5.136800,45.070123,12.262000,-4.973265,44.879895
19.256000,0.023584,5.196470,45.046836,12.257000,-5.172886,44.879895
19.267000,0.481672,5.103228,45.051621,12.257000,-4.621556,44.879895
19.275000,-0.196691,5.177124,45.047829,12.257000,-5.373815,44.879895
19.285000,0.252943,4.903135,45.045712,12.253000,-4.650192,45.207486
19.295000,0.679821,4.774122,45.052333,12.253000,-4.094302,45.207486
19.302000,0.934781,4.207322,45.065245,12.249000,-3.272541,45.207486
19.309000,1.198406,4.461481,45.084560,12.257000,-3.263075,45.207486
19.316000,1.492026,4.346614,45.110680,12.262000,-2.854588,45.207486
19.323000,1.864518,3.663964,45.145717,12.262000,-1.799446,45.207486
19.331000,1.092122,3.091081,45.175121,12.262000,-1.998959,44.879895
19.338000,0.434866,2.096256,45.189777,12.253000,-1.661390,45.207486
19.346000,-0.281900,2.357050,45.192571,12.257000,-2.638950,45.207486
19.353000,-0.497797,2.951939,45.162038,12.257000,-3.449736,44.879895
19.361000,-1.378726,3.758401,45.140870,12.262000,-5.137128,45.207486
19.368000,-1.098676,4.564000,45.115702,12.266000,-5.662676,45.207486
19.378000,-0.776687,4.260831,45.094858,12.257000,-5.037518,45.207486
19.385000,-0.468002,4.486760,45.083262,12.257000,-4.954762,45.207486
19.393000,-0.130696,4.596853,45.077612,12.257000,-4.727549,45.207486
19.402000,0.237961,4.575894,45.078687,12.257000,-4.337933,45.207486
19.410000,0.566156,4.821332,45.086315,12.262000,-4.255176,44.879895
19.418000,0.347917,4.706862,45.071965,12.257000,-4.358944,44.879895
19.425000,0.561303,4.541930,45.080431,12.257000,-3.980626,44.879895
19.433000,0.814945,4.269508,45.094413,12.257000,-3.454563,45.207486
19.440000,0.435260,4.465998,45.084328,12.257000,-4.030738,44.879895
19.449000,0.150782,3.919533,45.112376,12.257000,-3.768752,45.207486
19.456000,-0.102769,3.453153,45.136313,12.257000,-3.555922,45.207486
19.464000,0.221221,3.448348,45.136559,12.257000,-3.227128,45.207486
19.471000,0.586297,3.319846,45.143155,12.257000,-2.733550,45.207486
19.479000,0.942636,3.428539,45.157801,12.262000,-2.485903,45.207486
19.486000,1.347689,3.377590,45.176596,12.266000,-2.029901,45.207486
19.496000,0.942668,3.709290,45.175750,12.270000,-2.766622,45.207486
19.504000,0.469969,3.782648,45.171985,12.270000,-3.312679,45.207486
19.513000,0.083213,2.771887,45.155100,12.253000,-2.688674,45.207486
19.521000,0.101911,2.942198,45.162538,12.257000,-2.840287,45.207486
19.528000,0.233213,4.620134,45.129001,12.270000,-4.386921,44.879895
19.537000,0.777158,4.353325,45.126515,12.266000,-3.576167,44.879895
19.545000,1.506071,3.615071,45.128002,12.257000,-2.109001,45.207486
19.554000,2.616241,3.064891,45.140061,12.253000,-0.448650,45.207486
19.561000,3.970578,2.708348,45.158361,12.253000,1.262230,45.207486
19.569000,5.939223,2.662809,45.197103,12.262000,3.276413,45.207486
19.578000,9.174697,0.776209,45.273709,12.257000,8.398488,45.207486
19.587000,-42.164091,-510.970797,45.124243,-0.001228,468.806707,44.879895
19.595000,-285.325465,-500.448768,44.014321,-0.001228,215.123302,44.879895
19.604000,-429.573109,-466.668660,40.451007,-0.001228,37.095551,42.259171
19.612000,-515.672197,-422.339526,35.774913,-0.001230,-93.332671,37.345314
19.619000,-538.695756,-381.561308,31.473392,-0.001231,-157.134448,31.121095
19.630000,-532.698160,-320.309875,25.012250,-0.001231,-212.388285,31.121095
19.638000,-505.821809,-276.394693,20.379825,-0.001231,-229.427116,16.051933
19.651000,-451.610248,-204.203599,12.764702,-0.001232,-247.406648,10.155305
19.659000,-394.322642,-164.303821,8.555852,-0.001232,-230.018821,6.551809
19.667000,-312.703493,-133.675657,5.325027,-0.001231,-179.027836,6.551809
19.674000,-226.421793,-113.260835,3.171550,-0.001232,-113.160958,3.603495
19.681000,-75.100019,-96.727218,1.427492,-0.001232,21.627199,1.965543
19.688000,-106.708626,-95.865960,1.336642,-0.001232,-10.842666,0.982771
19.695000,-83.363730,-89.230745,0.636722,-0.001232,5.867016,0.982771
21.841000,521.962952,984.034302,-0.872507,11.327000,-462.071350,0.655181
21.849000,584.831207,772.444524,3.195720,11.646000,-187.613317,4.258676
21.857000,606.831797,688.196375,7.997130,11.764000,-81.364578,4.258676
21.864000,596.985609,602.686632,12.385991,11.764000,-5.701023,9.172533
21.871000,570.796038,534.650597,16.670804,11.960000,36.145440,15.069162
21.878000,533.166646,465.683085,20.651518,12.069000,67.483561,22.276152
21.887000,479.129017,378.367967,25.258434,12.100000,100.761050,22.276152
21.895000,430.014790,311.858884,28.902631,12.157000,118.155906,29.155552
21.903000,381.699716,249.983366,32.078445,12.157000,131.716350,33.414228
21.910000,341.952676,205.777062,34.468719,12.187000,136.175614,37.017724
21.918000,299.362609,159.031886,36.867956,12.187000,140.330723,39.638447
21.925000,271.331282,120.178717,38.971341,12.214000,151.152564,39.638447
21.934000,230.994638,77.816794,41.145603,12.214000,153.177844,40.948809
21.942000,189.802659,56.238035,42.305736,12.227000,133.564624,41.931581
21.953000,140.687992,32.202925,43.519134,12.222000,108.485068,42.914352
21.960000,114.775246,26.343020,43.876527,12.236000,88.432227,43.241943
21.968000,92.719537,17.177288,44.399550,12.249000,75.542250,43.569533
21.975000,69.354870,17.538072,44.344629,12.240000,51.816798,43.569533
21.983000,52.757715,16.949202,44.374853,12.240000,35.808513,43.897124
21.990000,41.027017,17.070531,44.421210,12.253000,23.956486,44.552305
21.997000,33.410797,15.617236,44.532205,12.262000,17.793561,44.879895
22.004000,29.152904,11.995700,44.697859,12.257000,17.157203,44.879895
22.013000,22.232594,9.410610,44.830541,12.257000,12.821984,44.879895
22.021000,17.293549,7.559968,44.909347,12.253000,9.733580,44.879895
22.029000,13.496184,6.428061,44.967443,12.253000,7.068123,45.207486
22.038000,10.772909,5.374288,45.037709,12.257000,5.398622,44.879895
22.046000,8.618900,4.299118,45.076713,12.253000,4.319782,44.879895
22.055000,6.617925,3.664744,45.109273,12.253000,2.953181,44.879895
22.070000,3.953284,3.305816,45.127695,12.253000,0.647468,45.207486
22.085000,2.516087,3.785329,45.119264,12.257000,-1.269242,44.879895
22.093000,2.139520,3.740995,45.121539,12.257000,-1.601475,45.207486
22.100000,1.966611,3.755676,45.141010,12.262000,-1.789064,45.207486
22.107000,1.787887,3.741744,45.157905,12.266000,-1.953857,45.207486
22.114000,0.979884,2.846753,45.187661,12.262000,-1.866870,45.207486
22.121000,0.893286,2.878250,45.186045,12.262000,-1.984964,45.207486
22.130000,0.643016,2.499312,45.221674,12.266000,-1.856295,45.207486
22.137000,0.118338,2.024982,45.229840,12.262000,-1.906645,45.207486
22.144000,-0.384158,1.686373,45.226994,12.257000,-2.070531,45.207486
22.152000,-1.076430,2.086525,45.206456,12.257000,-3.162956,45.207486
22.160000,-0.850796,2.734219,45.173213,12.257000,-3.585015,45.207486
22.168000,-1.517950,4.405962,45.123813,12.266000,-5.923912,45.207486
22.176000,-1.208630,4.668835,45.073917,12.257000,-5.877465,45.207486
22.193000,-0.535880,5.057634,45.053962,12.257000,-5.593514,45.207486
22.202000,0.169990,5.567182,45.027809,12.257000,-5.397192,44.879895
22.210000,0.758805,6.201097,45.015497,12.262000,-5.442292,45.207486
22.218000,0.818080,5.778645,45.037180,12.262000,-4.960564,44.879895
22.226000,0.447841,4.474182,45.083908,12.257000,-4.026342,44.879895
22.236000,0.640896,4.885202,45.099216,12.266000,-4.244306,44.879895
22.247000,0.793229,4.793565,45.120099,12.270000,-4.000336,44.879895
22.259000,0.379386,3.378361,45.160376,12.262000,-2.998974,45.207486
22.267000,0.571057,3.494011,45.170620,12.266000,-2.922954,45.207486
22.275000,1.234500,3.176591,45.170732,12.262000,-1.942092,45.535076
22.283000,1.863652,2.856412,45.187166,12.262000,-0.992760,45.207486
22.292000,2.401762,1.993796,45.211216,12.257000,0.407966,45.535076
22.300000,2.354430,2.272153,45.217153,12.262000,0.082277,45.535076
22.310000,2.784064,1.159765,45.254023,12.257000,1.624299,45.207486
22.320000,2.627125,0.182133,45.271841,12.249000,2.444992,44.879895
22.329000,1.984762,0.209951,45.302773,12.257000,1.774811,45.207486
22.343000,1.206229,0.198308,45.323595,12.262000,1.007921,45.207486
22.354000,-0.075941,-0.104937,45.339160,12.262000,0.028996,44.879895
22.364000,-0.358151,-0.019853,45.334793,12.262000,-0.338298,45.207486
22.372000,-1.105987,-0.157085,45.341836,12.262000,-0.948902,45.535076
22.380000,-0.841374,0.094532,45.345101,12.266000,-0.935906,45.535076
22.388000,-1.446990,0.109286,45.344344,12.266000,-1.556276,45.535076
22.397000,-1.607924,-0.871826,45.358296,12.257000,-0.736098,45.535076
22.405000,-1.051928,-0.538978,45.361437,12.262000,-0.512950,45.535076
22.415000,-1.613641,-0.517130,45.360316,12.262000,-1.096511,45.535076
22.425000,-2.115262,0.692338,45.298239,12.262000,-2.807600,45.207486
22.435000,-2.166847,0.487793,45.256153,12.249000,-2.654640,45.207486
22.446000,-2.778480,1.169239,45.221177,12.249000,-3.947719,44.879895
22.454000,-3.453021,2.950410,45.145937,12.253000,-6.403431,45.207486
22.462000,-3.000932,4.405042,45.071277,12.253000,-7.405975,44.879895
22.471000,-2.877623,4.921828,45.044752,12.253000,-7.799451,45.207486
22.478000,-2.174623,5.904258,45.010508,12.257000,-8.078881,44.879895
22.486000,-1.483362,6.317544,44.989296,12.257000,-7.800906,44.879895
22.495000,-0.707564,6.455256,44.982227,12.257000,-7.162820,45.207486
22.503000,-0.663243,6.000296,45.005579,12.257000,-6.663539,44.879895
22.511000,0.243724,6.356870,45.023681,12.266000,-6.113146,45.207486
22.516000,0.116643,5.829152,45.050767,12.266000,-5.712509,45.207486
22.518000,0.490178,5.054514,45.074346,12.262000,-4.564336,44.879895
22.527000,0.162681,5.070265,45.053313,12.257000,-4.907584,44.879895
22.535000,0.734045,5.412834,45.055955,12.262000,-4.678788,45.207486
22.544000,0.420674,5.585919,45.047071,12.262000,-5.165244,44.879895
22.557000,0.973094,5.283804,45.062578,12.262000,-4.310710,45.207486
22.566000,0.750875,4.287923,45.061108,12.249000,-3.537049,45.207486
22.575000,0.498849,4.371599,45.056814,12.249000,-3.872750,45.207486
22.584000,0.656489,4.246021,45.095618,12.257000,-3.589532,44.879895
22.593000,0.147416,4.013274,45.107564,12.257000,-3.865858,45.207486
22.606000,0.375512,3.686449,45.108159,12.253000,-3.310937,44.879895
22.615000,0.281669,3.886724,45.134284,12.262000,-3.605055,44.879895
22.629000,-0.413102,3.903635,45.133416,12.262000,-4.316737,45.207486
22.637000,-0.877878,4.152451,45.120645,12.262000,-5.030328,45.207486
22.653000,-0.685122,4.420208,45.106903,12.262000,-5.105331,45.207486
22.661000,-0.455487,4.720660,45.071257,12.257000,-5.176147,45.207486
22.671000,-0.052338,4.491163,45.066856,12.253000,-4.543501,45.207486
22.679000,0.297576,4.104579,45.070519,12.249000,-3.807002,45.207486
22.688000,0.607173,4.184729,45.082584,12.253000,-3.577556,44.879895
22.696000,0.699567,4.442295,45.069365,12.253000,-3.742728,44.879895
22.704000,0.194866,3.872151,45.098628,12.253000,-3.677285,45.207486
22.712000,-0.458965,3.991056,45.092525,12.253000,-4.450021,44.879895
22.719000,-0.393080,4.698018,45.056239,12.253000,-5.091098,44.879895
22.726000,-0.703131,5.269389,45.063318,12.262000,-5.972521,44.879895
22.734000,-0.269471,5.471136,45.052963,12.262000,-5.740607,45.207486
22.741000,0.139705,4.789534,45.051542,12.253000,-4.649829,45.207486
22.748000,0.554705,4.970100,45.058454,12.257000,-4.415396,45.207486
22.755000,1.008279,5.080204,45.073028,12.262000,-4.071925,45.207486
22.761000,1.940285,5.048939,45.074632,12.262000,-3.108654,45.207486
22.770000,1.698153,4.675170,45.093816,12.262000,-2.977018,45.207486
22.779000,1.392863,4.428962,45.106453,12.262000,-3.036099,44.879895
22.786000,1.772953,3.156932,45.135337,12.253000,-1.383979,44.879895
22.795000,1.411544,3.264326,45.146005,12.257000,-1.852782,45.207486
22.802000,0.991376,3.231028,45.147714,12.257000,-2.239652,44.879895
22.811000,0.523982,3.696044,45.144071,12.262000,-3.172062,45.207486
22.820000,0.677882,2.695830,45.159003,12.253000,-2.017948,45.207486
22.829000,0.807038,2.379364,45.175246,12.253000,-1.572326,45.207486
22.840000,0.885578,2.706494,45.194860,12.262000,-1.820916,45.207486
22.847000,1.467563,3.079674,45.191886,12.266000,-1.612111,45.535076
22.859000,1.450808,2.343194,45.229687,12.266000,-0.892386,45.207486
22.867000,1.460417,1.727055,45.261311,12.266000,-0.266638,45.207486
22.874000,1.047829,1.363869,45.263772,12.262000,-0.316040,45.207486
22.881000,0.108304,1.141505,45.275185,12.262000,-1.033201,45.207486
22.891000,-0.472596,1.104519,45.293263,12.266000,-1.577116,45.207486
22.900000,-1.471748,1.819142,45.272764,12.270000,-3.290891,45.207486
22.909000,-1.959630,1.413775,45.261210,12.262000,-3.373405,45.207486
22.917000,-2.349436,1.056069,45.243166,12.253000,-3.405505,45.207486
22.926000,-2.734228,2.664567,45.213192,12.266000,-5.398795,45.207486
22.936000,-2.504012,3.098014,45.154541,12.257000,-5.602026,45.535076
22.944000,-1.744652,3.093725,45.138581,12.253000,-4.838377,45.207486
22.953000,-1.410130,3.734344,45.105701,12.253000,-5.144475,45.207486
22.961000,-1.074094,4.541870,45.080434,12.257000,-5.615964,45.207486
22.969000,-0.750342,4.955659,45.059195,12.257000,-5.706001,44.879895
22.976000,-1.127945,4.993094,45.057274,12.257000,-6.121038,44.879895
22.984000,-1.376801,5.120864,45.050716,12.257000,-6.497665,44.879895
22.992000,-0.957100,5.628771,45.024647,12.257000,-6.585871,44.879895
22.999000,-0.634027,5.669825,45.006361,12.253000,-6.303852,44.879895
23.008000,-0.812210,6.268538,45.012035,12.262000,-7.080748,44.879895
23.016000,-0.390054,6.553196,44.997425,12.262000,-6.943250,45.207486
23.024000,0.601044,6.059389,45.022770,12.262000,-5.458344,45.207486
23.031000,1.038926,5.040587,45.038657,12.253000,-4.001661,45.207486
23.038000,1.024237,4.552741,45.079876,12.257000,-3.528504,45.207486
23.045000,1.171475,4.167207,45.119888,12.262000,-2.995732,45.207486
23.053000,1.119337,4.233588,45.116481,12.262000,-3.114251,44.879895
23.060000,0.625088,3.564195,45.130614,12.257000,-2.939107,44.879895
23.067000,0.507527,2.832085,45.115606,12.244000,-2.324558,45.207486
23.076000,-0.183480,3.500063,45.117726,12.253000,-3.683543,45.207486
23.085000,-0.896375,3.751291,45.104831,12.253000,-4.647667,44.879895
23.094000,-1.064069,4.665448,45.057911,12.253000,-5.729517,45.207486
23.102000,-1.157547,4.625484,45.059962,12.253000,-5.783032,45.207486
23.112000,-0.625869,5.324048,45.040288,12.257000,-5.949917,45.207486
23.119000,-0.141518,6.186171,45.032443,12.266000,-6.327690,44.879895
23.127000,-0.273207,5.116913,45.050919,12.257000,-5.390121,44.879895
23.135000,-0.379378,4.457343,45.068592,12.253000,-4.836720,45.207486
23.143000,-0.895192,4.685485,45.056883,12.253000,-5.580677,44.879895
23.150000,-1.376190,6.125298,45.035567,12.266000,-7.501488,45.207486
23.158000,-0.725297,6.192241,45.015951,12.262000,-6.917538,44.879895
23.165000,-0.724968,4.978607,45.025658,12.249000,-5.703574,44.879895
23.173000,-0.630249,5.752083,44.985959,12.249000,-6.382332,45.207486
23.180000,-0.111235,6.505551,44.979646,12.257000,-6.616786,44.879895
23.187000,0.426923,6.810754,44.984206,12.262000,-6.383831,45.207486
23.195000,1.060397,5.805797,44.999382,12.253000,-4.745399,45.207486
23.202000,0.945460,5.821779,44.998561,12.253000,-4.876319,44.879895
23.210000,0.816296,5.855668,44.996822,12.253000,-5.039372,44.879895
23.217000,1.009744,5.736711,45.039332,12.262000,-4.726967,44.879895
23.225000,0.874300,5.404128,45.036177,12.257000,-4.529827,44.879895
23.233000,1.440125,4.941425,45.059926,12.257000,-3.501301,45.207486
23.241000,1.295809,4.538651,45.064419,12.253000,-3.242842,44.879895
23.254000,0.677672,4.307732,45.092451,12.257000,-3.630060,45.207486
23.265000,0.992000,3.922021,45.112248,12.257000,-2.930021,45.207486
23.272000,0.911195,4.417825,45.107025,12.262000,-3.506630,45.207486
23.280000,1.209584,4.003540,45.128288,12.262000,-2.793956,45.207486
23.288000,1.518860,3.122287,45.153295,12.257000,-1.603427,45.207486
23.295000,1.384197,2.703005,45.158635,12.253000,-1.318809,45.207486
23.303000,1.148843,2.627235,45.162524,12.253000,-1.478392,44.879895
23.310000,0.867593,3.379454,45.160320,12.262000,-2.511860,45.207486
23.318000,0.470589,3.145836,45.152086,12.257000,-2.675247,45.207486
23.326000,0.660100,2.912342,45.164071,12.257000,-2.252242,45.207486
23.334000,0.106828,3.288954,45.144741,12.257000,-3.182126,44.879895
23.344000,0.265668,2.875609,45.149776,12.253000,-2.609941,45.207486
23.353000,0.401717,2.721065,45.157708,12.253000,-2.319347,45.207486
23.363000,0.526257,2.822311,45.168691,12.257000,-2.296054,45.207486
23.374000,1.209299,2.603281,45.163754,12.253000,-1.393982,45.207486
23.382000,1.184271,2.131940,45.187946,12.253000,-0.947669,45.207486
23.389000,1.169259,2.703182,45.211210,12.266000,-1.533923,45.207486
23.398000,0.710485,2.030367,45.209339,12.257000,-1.319881,45.207486
23.406000,0.091482,2.101613,45.242086,12.266000,-2.010132,45.207486
23.414000,-0.374644,1.715405,45.261909,12.266000,-2.090049,45.207486
23.422000,-0.737405,1.471034,45.274451,12.266000,-2.208439,45.207486
23.429000,-1.518282,1.169060,45.253546,12.257000,-2.687342,45.207486
23.437000,-1.834442,1.757475,45.243570,12.262000,-3.591917,45.207486
23.445000,-2.114528,2.071846,45.227434,12.262000,-4.186374,45.207486
23.454000,-2.418845,2.606780,45.199978,12.262000,-5.025625,45.535076
23.462000,-2.705508,3.109670,45.174167,12.262000,-5.815178,45.207486
23.471000,-2.506433,3.642104,45.126615,12.257000,-6.148537,45.207486
23.480000,-2.709684,4.637435,45.095753,12.262000,-7.347118,45.207486
23.491000,-2.816015,5.023418,45.055718,12.257000,-7.839433,44.879895
23.499000,-2.791205,5.366252,45.021942,12.253000,-8.157458,44.879895
23.506000,-2.719228,6.994953,44.990931,12.266000,-9.714182,44.879895
23.514000,-2.580272,7.615972,44.959057,12.266000,-10.196244,44.879895
23.521000,-2.475503,8.160889,44.931089,12.266000,-10.636393,44.879895
23.529000,-2.316179,7.987553,44.903581,12.257000,-10.303732,44.879895
23.539000,-1.257155,8.827000,44.860496,12.257000,-10.084155,44.879895
23.541000,-0.663287,8.640031,44.870092,12.257000,-9.303318,44.879895
23.546000,-0.612711,7.975811,44.888004,12.253000,-8.588522,45.207486
23.554000,-0.069969,7.942249,44.905906,12.257000,-8.012218,44.879895
23.561000,0.939365,7.766977,44.914902,12.257000,-6.827611,44.879895
23.569000,0.888670,7.388981,44.934303,12.257000,-6.500311,44.879895
23.578000,1.052073,7.439439,44.931713,12.257000,-6.387366,44.879895
23.586000,1.211179,7.106847,44.932604,12.253000,-5.895668,44.879895
23.595000,1.102456,6.549242,44.961224,12.253000,-5.446786,44.879895
23.605000,1.259111,6.838061,44.962580,12.257000,-5.578949,44.879895
23.616000,0.985354,5.934859,44.992758,12.253000,-4.949505,45.207486
23.630000,0.528273,5.522081,45.013944,12.253000,-4.993808,45.207486
23.638000,0.818950,5.992048,45.006002,12.257000,-5.173098,44.879895
23.645000,0.622928,4.896519,45.046051,12.253000,-4.273591,44.879895
23.653000,0.904516,4.971253,45.042215,12.253000,-4.066737,45.207486
23.660000,1.128051,5.286026,45.042239,12.257000,-4.157974,44.879895
23.668000,0.582469,4.941725,45.059911,12.257000,-4.359256,45.207486
23.675000,0.768360,5.051100,45.054297,12.257000,-4.282741,45.207486
23.682000,0.239011,4.888185,45.062659,12.257000,-4.649174,44.879895
23.691000,-0.319123,5.307532,45.061360,12.262000,-5.626655,45.207486
23.698000,-0.269445,5.890893,45.031418,12.262000,-6.160337,44.879895
23.705000,-0.257031,5.099390,45.051818,12.257000,-5.356421,44.879895
23.712000,0.366890,5.074179,45.053112,12.257000,-4.707289,45.207486
23.719000,0.324175,5.405053,45.036130,12.257000,-5.080878,44.879895
23.729000,-0.251605,5.409745,45.035889,12.257000,-5.661350,45.207486
23.736000,0.304846,5.792851,45.036451,12.262000,-5.488004,45.207486
23.744000,0.300911,6.167636,45.017214,12.262000,-5.866726,44.879895
23.751000,0.781951,5.589480,45.026664,12.257000,-4.807529,45.207486
23.758000,1.263650,4.910160,45.045351,12.253000,-3.646510,44.879895
23.767000,1.151538,5.167050,45.048346,12.257000,-4.015512,44.879895
23.774000,1.540720,4.683259,45.073177,12.257000,-3.142540,45.207486
23.781000,1.319171,4.952471,45.079584,12.262000,-3.633300,44.879895
23.788000,1.017563,4.902241,45.082162,12.262000,-3.884677,45.207486
23.795000,1.405625,4.072098,45.104545,12.257000,-2.666472,45.207486
23.802000,0.703263,3.662994,45.125543,12.257000,-2.959730,44.879895
23.810000,1.087505,3.389359,45.139587,12.257000,-2.301854,45.207486
23.818000,1.497514,3.682379,45.160952,12.266000,-2.184865,45.207486
23.825000,1.155401,3.701310,45.159980,12.266000,-2.545909,45.207486
23.833000,1.181853,2.856258,45.203353,12.266000,-1.674405,45.207486
23.847000,-0.061263,1.576989,45.216429,12.253000,-1.638252,45.207486
23.857000,-0.429011,2.188624,45.185036,12.253000,-2.617635,45.207486
23.866000,0.375744,2.642708,45.161730,12.253000,-2.266964,45.207486
23.874000,0.176015,3.016249,45.142558,12.253000,-2.840234,45.207486
23.883000,0.331059,2.929138,45.147029,12.253000,-2.598079,45.207486
23.891000,0.453586,2.791512,45.154092,12.253000,-2.337926,44.879895
23.898000,0.208437,3.477794,45.135048,12.257000,-3.269356,45.207486
23.906000,-1.093084,2.900284,45.164689,12.257000,-3.993368,45.207486
23.913000,-1.465584,2.912012,45.164087,12.257000,-4.377595,45.207486
23.919000,-1.689347,2.966455,45.161293,12.257000,-4.655802,44.879895
23.927000,-1.893757,3.125209,45.153145,12.257000,-5.018966,44.879895
23.935000,-2.067597,3.769496,45.140301,12.262000,-5.837093,45.207486
23.942000,-2.131332,4.043956,45.126214,12.262000,-6.175288,45.535076
23.949000,-2.141173,4.359234,45.110032,12.262000,-6.500407,45.207486
23.957000,-1.088824,5.483217,45.052343,12.262000,-6.572041,45.207486
23.964000,-1.117327,5.403290,45.056445,12.262000,-6.520617,45.207486
23.973000,-1.745730,5.540300,45.029188,12.257000,-7.286030,45.207486
